2742;Jonatan David;Recursos Humanos;R$ 6.514,65]
2743;Leonardo Guilherme;Financeiro;R$ 6.712,22]
2744;Jonatan David;Recursos Humanos;R$ 2.760,47]
2745;Francisco Rosenilson;Administrativo;R$ 18.198,64]
2746;Jonatan David;Financeiro;R$ 2.052,15]
2747;Francisco Rosenilson;Financeiro;R$ 10.671,75]
2748;Leonardo Guilherme;Recursos Humanos;R$ 6.954,55]
2749;Leonardo Guilherme;Administrativo;R$ 12.037,53]
2750;Jonatan David;Recursos Humanos;R$ 6.387,96]
2751;Jonatan David;Recursos Humanos;R$ 7.078,94]
2752;Francisco Rosenilson;Financeiro;R$ 19.870,10]
2753;Francisco Rosenilson;Recursos Humanos;R$ 10.985,80]
2754;Francisco Rosenilson;Recursos Humanos;R$ 13.696,14]
2755;Jonatan David;Administrativo;R$ 13.994,61]
2756;Pedro Lucas;Financeiro;R$ 18.893,18]
2757;Jonatan David;Financeiro;R$ 17.717,98]
2758;Pedro Lucas;Financeiro;R$ 17.912,78]
2759;Leonardo Guilherme;Financeiro;R$ 10.401,43]
2760;Leonardo Guilherme;Recursos Humanos;R$ 15.714,16]
2761;Pedro Lucas;Recursos Humanos;R$ 3.566,21]
2762;Leonardo Guilherme;Recursos Humanos;R$ 3.143,31]
2763;Pedro Lucas;Recursos Humanos;R$ 6.279,91]
2764;Jonatan David;Financeiro;R$ 10.326,86]
2765;Jonatan David;Financeiro;R$ 17.642,18]
2766;Pedro Lucas;Financeiro;R$ 11.177,36]
2767;Leonardo Guilherme;Administrativo;R$ 16.981,47]
2768;Leonardo Guilherme;Recursos Humanos;R$ 3.045,40]
2769;Leonardo Guilherme;Administrativo;R$ 10.728,84]
2770;Leonardo Guilherme;Recursos Humanos;R$ 6.056,42]
2771;Jonatan David;Administrativo;R$ 4.968,78]
2772;Leonardo Guilherme;Recursos Humanos;R$ 2.734,13]
2773;Leonardo Guilherme;Administrativo;R$ 15.261,97]
2774;Pedro Lucas;Financeiro;R$ 16.139,78]
2775;Jonatan David;Administrativo;R$ 18.493,72]
2776;Leonardo Guilherme;Administrativo;R$ 9.945,76]
2777;Pedro Lucas;Recursos Humanos;R$ 13.222,10]
2778;Francisco Rosenilson;Administrativo;R$ 12.613,84]
2779;Leonardo Guilherme;Financeiro;R$ 5.283,27]
2780;Pedro Lucas;Recursos Humanos;R$ 12.163,25]
2781;Francisco Rosenilson;Administrativo;R$ 16.256,98]
2782;Francisco Rosenilson;Administrativo;R$ 13.890,24]
2783;Francisco Rosenilson;Financeiro;R$ 7.803,67]
2784;Jonatan David;Financeiro;R$ 14.840,57]
2785;Leonardo Guilherme;Recursos Humanos;R$ 4.854,98]
2786;Francisco Rosenilson;Recursos Humanos;R$ 9.838,19]
2787;Jonatan David;Financeiro;R$ 11.173,11]
2788;Jonatan David;Administrativo;R$ 10.437,79]
2789;Pedro Lucas;Recursos Humanos;R$ 7.889,68]
2790;Francisco Rosenilson;Administrativo;R$ 6.296,08]
2791;Francisco Rosenilson;Financeiro;R$ 15.293,35]
2792;Pedro Lucas;Administrativo;R$ 8.145,66]
2793;Leonardo Guilherme;Administrativo;R$ 14.356,00]
2794;Jonatan David;Financeiro;R$ 8.807,90]
2795;Pedro Lucas;Recursos Humanos;R$ 7.270,42]
2796;Leonardo Guilherme;Financeiro;R$ 17.495,13]
2797;Francisco Rosenilson;Recursos Humanos;R$ 7.618,21]
2798;Leonardo Guilherme;Recursos Humanos;R$ 3.029,72]
2799;Pedro Lucas;Financeiro;R$ 18.694,93]
2800;Francisco Rosenilson;Recursos Humanos;R$ 9.547,10]
2801;Francisco Rosenilson;Administrativo;R$ 2.989,99]
2802;Jonatan David;Financeiro;R$ 11.751,46]
2803;Leonardo Guilherme;Financeiro;R$ 6.852,12]
2804;Jonatan David;Administrativo;R$ 9.857,62]
2805;Francisco Rosenilson;Recursos Humanos;R$ 9.967,08]
2806;Leonardo Guilherme;Administrativo;R$ 6.979,37]
2807;Pedro Lucas;Financeiro;R$ 5.432,07]
2808;Pedro Lucas;Financeiro;R$ 13.913,95]
2809;Leonardo Guilherme;Administrativo;R$ 6.932,62]
2810;Leonardo Guilherme;Recursos Humanos;R$ 18.024,53]
2811;Pedro Lucas;Recursos Humanos;R$ 4.810,28]
2812;Francisco Rosenilson;Administrativo;R$ 14.236,74]
2813;Pedro Lucas;Financeiro;R$ 2.655,63]
2814;Leonardo Guilherme;Administrativo;R$ 7.042,53]
2815;Leonardo Guilherme;Recursos Humanos;R$ 16.469,10]
2816;Jonatan David;Financeiro;R$ 18.843,69]
2817;Pedro Lucas;Financeiro;R$ 11.402,84]
2818;Leonardo Guilherme;Recursos Humanos;R$ 5.969,89]
2819;Pedro Lucas;Administrativo;R$ 6.630,12]
2820;Jonatan David;Financeiro;R$ 17.269,92]
2821;Francisco Rosenilson;Administrativo;R$ 6.984,32]
2822;Jonatan David;Recursos Humanos;R$ 5.302,30]
2823;Leonardo Guilherme;Recursos Humanos;R$ 18.668,01]
2824;Francisco Rosenilson;Recursos Humanos;R$ 16.840,49]
2825;Jonatan David;Administrativo;R$ 15.553,04]
2826;Francisco Rosenilson;Administrativo;R$ 7.660,15]
2827;Jonatan David;Administrativo;R$ 16.375,98]
2828;Francisco Rosenilson;Administrativo;R$ 6.390,23]
2829;Pedro Lucas;Financeiro;R$ 7.478,85]
2830;Leonardo Guilherme;Recursos Humanos;R$ 15.586,57]
2831;Jonatan David;Financeiro;R$ 10.653,28]
2832;Pedro Lucas;Recursos Humanos;R$ 15.126,33]
2833;Pedro Lucas;Administrativo;R$ 9.117,06]
2834;Jonatan David;Financeiro;R$ 15.523,33]
2835;Jonatan David;Financeiro;R$ 10.684,99]
2836;Francisco Rosenilson;Financeiro;R$ 6.828,92]
2837;Francisco Rosenilson;Financeiro;R$ 13.792,03]
2838;Pedro Lucas;Financeiro;R$ 6.409,95]
2839;Francisco Rosenilson;Administrativo;R$ 11.184,47]
2840;Leonardo Guilherme;Financeiro;R$ 2.084,93]
2841;Jonatan David;Administrativo;R$ 13.816,02]
2842;Francisco Rosenilson;Administrativo;R$ 17.851,20]
2843;Francisco Rosenilson;Financeiro;R$ 15.768,64]
2844;Jonatan David;Recursos Humanos;R$ 15.750,69]
2845;Francisco Rosenilson;Recursos Humanos;R$ 11.863,59]
2846;Pedro Lucas;Financeiro;R$ 13.298,53]
2847;Pedro Lucas;Recursos Humanos;R$ 11.036,66]
2848;Leonardo Guilherme;Administrativo;R$ 13.338,40]
2849;Leonardo Guilherme;Financeiro;R$ 18.521,98]
2850;Leonardo Guilherme;Financeiro;R$ 10.190,45]
2851;Pedro Lucas;Financeiro;R$ 8.422,06]
2852;Jonatan David;Financeiro;R$ 4.521,87]
2853;Jonatan David;Financeiro;R$ 11.337,64]
2854;Francisco Rosenilson;Administrativo;R$ 15.497,48]
2855;Jonatan David;Financeiro;R$ 5.388,74]
2856;Jonatan David;Financeiro;R$ 18.456,86]
2857;Francisco Rosenilson;Administrativo;R$ 15.179,34]
2858;Jonatan David;Recursos Humanos;R$ 9.616,69]
2859;Pedro Lucas;Financeiro;R$ 10.041,22]
2860;Pedro Lucas;Financeiro;R$ 16.111,30]
2861;Leonardo Guilherme;Financeiro;R$ 18.238,07]
2862;Francisco Rosenilson;Administrativo;R$ 18.061,43]
2863;Francisco Rosenilson;Financeiro;R$ 7.719,37]
2864;Leonardo Guilherme;Financeiro;R$ 15.300,71]
2865;Jonatan David;Administrativo;R$ 18.484,15]
2866;Pedro Lucas;Recursos Humanos;R$ 8.891,25]
2867;Pedro Lucas;Administrativo;R$ 4.647,89]
2868;Jonatan David;Recursos Humanos;R$ 6.624,13]
2869;Pedro Lucas;Administrativo;R$ 13.901,72]
2870;Francisco Rosenilson;Recursos Humanos;R$ 6.327,68]
2871;Leonardo Guilherme;Recursos Humanos;R$ 18.210,96]
2872;Francisco Rosenilson;Recursos Humanos;R$ 16.995,85]
2873;Francisco Rosenilson;Recursos Humanos;R$ 6.321,13]
2874;Leonardo Guilherme;Financeiro;R$ 5.500,79]
2875;Francisco Rosenilson;Financeiro;R$ 13.922,37]
2876;Jonatan David;Financeiro;R$ 15.968,35]
2877;Leonardo Guilherme;Recursos Humanos;R$ 3.169,31]
2878;Leonardo Guilherme;Administrativo;R$ 15.772,22]
2879;Leonardo Guilherme;Administrativo;R$ 9.661,27]
2880;Leonardo Guilherme;Administrativo;R$ 12.541,61]
2881;Jonatan David;Administrativo;R$ 5.958,61]
2882;Leonardo Guilherme;Financeiro;R$ 6.579,70]
2883;Pedro Lucas;Administrativo;R$ 14.244,13]
2884;Pedro Lucas;Administrativo;R$ 10.654,21]
2885;Pedro Lucas;Recursos Humanos;R$ 14.834,30]
2886;Pedro Lucas;Financeiro;R$ 2.248,55]
2887;Francisco Rosenilson;Financeiro;R$ 11.902,95]
2888;Leonardo Guilherme;Administrativo;R$ 18.051,54]
2889;Pedro Lucas;Recursos Humanos;R$ 11.001,18]
2890;Jonatan David;Financeiro;R$ 18.715,38]
2891;Jonatan David;Financeiro;R$ 10.740,20]
2892;Pedro Lucas;Financeiro;R$ 19.726,36]
2893;Leonardo Guilherme;Administrativo;R$ 9.349,44]
2894;Leonardo Guilherme;Financeiro;R$ 7.609,35]
2895;Leonardo Guilherme;Financeiro;R$ 15.730,80]
2896;Francisco Rosenilson;Financeiro;R$ 11.627,04]
2897;Leonardo Guilherme;Recursos Humanos;R$ 8.100,24]
2898;Francisco Rosenilson;Financeiro;R$ 13.636,27]
2899;Jonatan David;Recursos Humanos;R$ 7.341,35]
2900;Pedro Lucas;Administrativo;R$ 14.828,88]
2901;Francisco Rosenilson;Financeiro;R$ 8.791,22]
2902;Jonatan David;Administrativo;R$ 17.710,90]
2903;Jonatan David;Financeiro;R$ 11.336,97]
2904;Pedro Lucas;Administrativo;R$ 12.863,71]
2905;Leonardo Guilherme;Recursos Humanos;R$ 14.422,29]
2906;Leonardo Guilherme;Recursos Humanos;R$ 4.782,69]
2907;Jonatan David;Administrativo;R$ 7.846,16]
2908;Pedro Lucas;Administrativo;R$ 11.403,11]
2909;Francisco Rosenilson;Financeiro;R$ 8.082,06]
2910;Francisco Rosenilson;Administrativo;R$ 7.800,36]
2911;Francisco Rosenilson;Recursos Humanos;R$ 8.253,81]
2912;Pedro Lucas;Recursos Humanos;R$ 9.990,64]
2913;Leonardo Guilherme;Recursos Humanos;R$ 8.875,09]
2914;Jonatan David;Recursos Humanos;R$ 9.760,54]
2915;Jonatan David;Administrativo;R$ 2.992,84]
2916;Pedro Lucas;Financeiro;R$ 4.018,25]
2917;Jonatan David;Administrativo;R$ 18.470,42]
2918;Pedro Lucas;Financeiro;R$ 4.285,87]
2919;Pedro Lucas;Financeiro;R$ 9.804,66]
2920;Jonatan David;Administrativo;R$ 13.642,37]
2921;Leonardo Guilherme;Recursos Humanos;R$ 18.091,59]
2922;Francisco Rosenilson;Financeiro;R$ 15.677,80]
2923;Pedro Lucas;Recursos Humanos;R$ 6.538,87]
2924;Francisco Rosenilson;Recursos Humanos;R$ 14.834,79]
2925;Francisco Rosenilson;Financeiro;R$ 18.268,57]
2926;Pedro Lucas;Financeiro;R$ 9.889,43]
2927;Jonatan David;Recursos Humanos;R$ 5.062,39]
2928;Pedro Lucas;Financeiro;R$ 12.263,80]
2929;Francisco Rosenilson;Financeiro;R$ 6.171,71]
2930;Leonardo Guilherme;Recursos Humanos;R$ 10.363,78]
2931;Francisco Rosenilson;Administrativo;R$ 5.348,47]
2932;Francisco Rosenilson;Recursos Humanos;R$ 12.200,80]
2933;Pedro Lucas;Financeiro;R$ 17.848,31]
2934;Pedro Lucas;Recursos Humanos;R$ 17.182,59]
2935;Jonatan David;Financeiro;R$ 5.315,76]
2936;Pedro Lucas;Financeiro;R$ 18.147,81]
2937;Leonardo Guilherme;Financeiro;R$ 9.181,87]
2938;Leonardo Guilherme;Administrativo;R$ 16.471,27]
2939;Jonatan David;Administrativo;R$ 12.487,89]
2940;Pedro Lucas;Recursos Humanos;R$ 14.380,99]
2941;Francisco Rosenilson;Financeiro;R$ 13.894,45]
2942;Leonardo Guilherme;Recursos Humanos;R$ 11.504,99]
2943;Francisco Rosenilson;Financeiro;R$ 8.043,66]
2944;Jonatan David;Financeiro;R$ 15.105,75]
2945;Leonardo Guilherme;Administrativo;R$ 19.412,44]
2946;Jonatan David;Recursos Humanos;R$ 11.461,48]
2947;Leonardo Guilherme;Administrativo;R$ 16.328,48]
2948;Francisco Rosenilson;Financeiro;R$ 9.418,54]
2949;Pedro Lucas;Administrativo;R$ 3.916,07]
2950;Francisco Rosenilson;Administrativo;R$ 8.265,69]
2951;Jonatan David;Administrativo;R$ 5.397,02]
2952;Francisco Rosenilson;Financeiro;R$ 14.770,72]
2953;Francisco Rosenilson;Financeiro;R$ 6.392,89]
2954;Francisco Rosenilson;Recursos Humanos;R$ 12.471,72]
2955;Leonardo Guilherme;Administrativo;R$ 14.657,61]
2956;Jonatan David;Financeiro;R$ 6.129,85]
2957;Pedro Lucas;Recursos Humanos;R$ 16.015,65]
2958;Pedro Lucas;Financeiro;R$ 7.627,28]
2959;Leonardo Guilherme;Administrativo;R$ 10.188,67]
2960;Jonatan David;Recursos Humanos;R$ 14.533,65]
2961;Francisco Rosenilson;Financeiro;R$ 11.664,80]
2962;Pedro Lucas;Administrativo;R$ 11.066,00]
2963;Leonardo Guilherme;Recursos Humanos;R$ 16.797,37]
2964;Pedro Lucas;Recursos Humanos;R$ 9.232,00]
2965;Leonardo Guilherme;Financeiro;R$ 18.915,98]
2966;Francisco Rosenilson;Recursos Humanos;R$ 19.572,90]
2967;Jonatan David;Recursos Humanos;R$ 18.390,96]
2968;Pedro Lucas;Recursos Humanos;R$ 10.112,24]
2969;Francisco Rosenilson;Administrativo;R$ 2.312,73]
2970;Francisco Rosenilson;Financeiro;R$ 18.868,37]
2971;Jonatan David;Recursos Humanos;R$ 4.731,07]
2972;Pedro Lucas;Administrativo;R$ 17.603,10]
2973;Jonatan David;Administrativo;R$ 9.244,88]
2974;Pedro Lucas;Administrativo;R$ 6.355,93]
2975;Jonatan David;Financeiro;R$ 7.141,17]
2976;Pedro Lucas;Administrativo;R$ 17.752,65]
2977;Jonatan David;Recursos Humanos;R$ 14.252,78]
2978;Pedro Lucas;Administrativo;R$ 17.079,10]
2979;Francisco Rosenilson;Administrativo;R$ 6.237,64]
2980;Pedro Lucas;Recursos Humanos;R$ 18.675,39]
2981;Jonatan David;Recursos Humanos;R$ 15.077,76]
2982;Francisco Rosenilson;Administrativo;R$ 3.332,65]
2983;Leonardo Guilherme;Administrativo;R$ 13.254,76]
2984;Jonatan David;Recursos Humanos;R$ 7.064,05]
2985;Jonatan David;Recursos Humanos;R$ 18.279,12]
2986;Leonardo Guilherme;Financeiro;R$ 16.873,66]
2987;Leonardo Guilherme;Administrativo;R$ 19.033,74]
2988;Francisco Rosenilson;Administrativo;R$ 5.961,17]
2989;Francisco Rosenilson;Administrativo;R$ 6.737,96]
2990;Leonardo Guilherme;Financeiro;R$ 13.177,55]
2991;Francisco Rosenilson;Administrativo;R$ 13.246,44]
2992;Leonardo Guilherme;Administrativo;R$ 5.485,96]
2993;Jonatan David;Administrativo;R$ 3.868,17]
2994;Jonatan David;Administrativo;R$ 5.684,52]
2995;Francisco Rosenilson;Administrativo;R$ 10.923,72]
2996;Francisco Rosenilson;Administrativo;R$ 10.711,60]
2997;Francisco Rosenilson;Recursos Humanos;R$ 11.854,90]
2998;Leonardo Guilherme;Financeiro;R$ 6.481,61]
2999;Jonatan David;Recursos Humanos;R$ 9.859,04]
3000;Francisco Rosenilson;Financeiro;R$ 5.388,43]
3001;Jonatan David;Financeiro;R$ 19.740,75]
3002;Pedro Lucas;Administrativo;R$ 4.365,78]
3003;Francisco Rosenilson;Recursos Humanos;R$ 4.957,41]
3004;Leonardo Guilherme;Financeiro;R$ 12.708,22]
3005;Francisco Rosenilson;Recursos Humanos;R$ 11.680,11]
3006;Pedro Lucas;Recursos Humanos;R$ 19.733,28]
3007;Francisco Rosenilson;Recursos Humanos;R$ 10.100,17]
3008;Leonardo Guilherme;Administrativo;R$ 6.804,96]
3009;Jonatan David;Administrativo;R$ 18.181,90]
3010;Leonardo Guilherme;Financeiro;R$ 10.240,58]
3011;Francisco Rosenilson;Administrativo;R$ 6.595,71]
3012;Leonardo Guilherme;Administrativo;R$ 9.187,35]
3013;Francisco Rosenilson;Administrativo;R$ 5.660,97]
3014;Leonardo Guilherme;Recursos Humanos;R$ 17.682,30]
3015;Leonardo Guilherme;Recursos Humanos;R$ 11.786,72]
3016;Leonardo Guilherme;Administrativo;R$ 6.798,36]
3017;Jonatan David;Administrativo;R$ 16.118,62]
3018;Francisco Rosenilson;Recursos Humanos;R$ 15.031,32]
3019;Pedro Lucas;Recursos Humanos;R$ 15.883,98]
3020;Leonardo Guilherme;Administrativo;R$ 16.897,26]
3021;Pedro Lucas;Administrativo;R$ 19.272,34]
3022;Leonardo Guilherme;Recursos Humanos;R$ 15.086,40]
3023;Leonardo Guilherme;Financeiro;R$ 7.597,21]
3024;Francisco Rosenilson;Administrativo;R$ 16.459,26]
3025;Francisco Rosenilson;Financeiro;R$ 5.955,35]
3026;Jonatan David;Administrativo;R$ 16.672,74]
3027;Jonatan David;Financeiro;R$ 7.633,26]
3028;Francisco Rosenilson;Administrativo;R$ 16.288,20]
3029;Pedro Lucas;Financeiro;R$ 10.105,97]
3030;Jonatan David;Recursos Humanos;R$ 16.840,67]
3031;Pedro Lucas;Administrativo;R$ 15.631,84]
3032;Leonardo Guilherme;Financeiro;R$ 6.537,59]
3033;Jonatan David;Recursos Humanos;R$ 3.167,33]
3034;Pedro Lucas;Financeiro;R$ 16.007,77]
3035;Jonatan David;Administrativo;R$ 14.609,29]
3036;Jonatan David;Financeiro;R$ 8.835,21]
3037;Pedro Lucas;Financeiro;R$ 5.217,72]
3038;Francisco Rosenilson;Recursos Humanos;R$ 19.489,89]
3039;Jonatan David;Recursos Humanos;R$ 19.480,48]
3040;Pedro Lucas;Recursos Humanos;R$ 6.706,76]
3041;Leonardo Guilherme;Recursos Humanos;R$ 5.651,71]
3042;Pedro Lucas;Recursos Humanos;R$ 7.366,19]
3043;Francisco Rosenilson;Administrativo;R$ 16.729,36]
3044;Jonatan David;Recursos Humanos;R$ 16.493,71]
3045;Pedro Lucas;Administrativo;R$ 10.732,62]
3046;Leonardo Guilherme;Financeiro;R$ 11.123,62]
3047;Leonardo Guilherme;Recursos Humanos;R$ 6.798,37]
3048;Francisco Rosenilson;Administrativo;R$ 7.460,72]
3049;Leonardo Guilherme;Recursos Humanos;R$ 17.836,47]
3050;Jonatan David;Recursos Humanos;R$ 8.026,15]
3051;Francisco Rosenilson;Administrativo;R$ 5.266,96]
3052;Jonatan David;Recursos Humanos;R$ 14.287,99]
3053;Leonardo Guilherme;Administrativo;R$ 8.707,73]
3054;Leonardo Guilherme;Administrativo;R$ 14.654,03]
3055;Francisco Rosenilson;Financeiro;R$ 7.389,72]
3056;Pedro Lucas;Financeiro;R$ 15.643,77]
3057;Pedro Lucas;Administrativo;R$ 4.547,26]
3058;Leonardo Guilherme;Recursos Humanos;R$ 9.558,42]
3059;Leonardo Guilherme;Administrativo;R$ 15.064,23]
3060;Francisco Rosenilson;Administrativo;R$ 3.032,42]
3061;Jonatan David;Recursos Humanos;R$ 14.252,75]
3062;Pedro Lucas;Administrativo;R$ 3.476,67]
3063;Leonardo Guilherme;Financeiro;R$ 13.799,06]
3064;Leonardo Guilherme;Financeiro;R$ 2.613,26]
3065;Leonardo Guilherme;Administrativo;R$ 17.631,89]
3066;Leonardo Guilherme;Recursos Humanos;R$ 4.053,56]
3067;Leonardo Guilherme;Financeiro;R$ 7.752,23]
3068;Jonatan David;Financeiro;R$ 15.185,57]
3069;Jonatan David;Financeiro;R$ 3.908,59]
3070;Pedro Lucas;Administrativo;R$ 4.513,94]
3071;Leonardo Guilherme;Recursos Humanos;R$ 9.410,39]
3072;Pedro Lucas;Recursos Humanos;R$ 6.035,05]
3073;Francisco Rosenilson;Recursos Humanos;R$ 18.342,75]
3074;Pedro Lucas;Financeiro;R$ 4.231,80]
3075;Francisco Rosenilson;Administrativo;R$ 10.979,07]
3076;Leonardo Guilherme;Recursos Humanos;R$ 8.837,02]
3077;Francisco Rosenilson;Financeiro;R$ 12.283,58]
3078;Leonardo Guilherme;Financeiro;R$ 19.641,45]
3079;Leonardo Guilherme;Recursos Humanos;R$ 5.054,25]
3080;Jonatan David;Financeiro;R$ 16.311,75]
3081;Pedro Lucas;Recursos Humanos;R$ 16.477,04]
3082;Leonardo Guilherme;Financeiro;R$ 12.435,79]
3083;Pedro Lucas;Recursos Humanos;R$ 18.645,75]
3084;Pedro Lucas;Administrativo;R$ 18.827,10]
3085;Pedro Lucas;Recursos Humanos;R$ 9.947,61]
3086;Jonatan David;Financeiro;R$ 8.497,18]
3087;Francisco Rosenilson;Administrativo;R$ 3.122,45]
3088;Leonardo Guilherme;Administrativo;R$ 16.643,90]
3089;Francisco Rosenilson;Financeiro;R$ 13.274,70]
3090;Leonardo Guilherme;Recursos Humanos;R$ 19.506,16]
3091;Pedro Lucas;Administrativo;R$ 3.149,94]
3092;Jonatan David;Administrativo;R$ 15.999,36]
3093;Pedro Lucas;Administrativo;R$ 3.584,05]
3094;Leonardo Guilherme;Financeiro;R$ 13.673,36]
3095;Francisco Rosenilson;Recursos Humanos;R$ 6.190,74]
3096;Francisco Rosenilson;Financeiro;R$ 5.723,79]
3097;Leonardo Guilherme;Administrativo;R$ 9.074,33]
3098;Leonardo Guilherme;Financeiro;R$ 6.539,86]
3099;Jonatan David;Financeiro;R$ 12.637,45]
3100;Pedro Lucas;Administrativo;R$ 5.585,93]
3101;Pedro Lucas;Financeiro;R$ 7.399,46]
3102;Pedro Lucas;Financeiro;R$ 5.291,33]
3103;Jonatan David;Administrativo;R$ 7.149,20]
3104;Jonatan David;Financeiro;R$ 12.062,25]
3105;Leonardo Guilherme;Financeiro;R$ 12.726,73]
3106;Leonardo Guilherme;Financeiro;R$ 12.531,36]
3107;Jonatan David;Financeiro;R$ 2.261,59]
3108;Jonatan David;Administrativo;R$ 13.725,57]
3109;Francisco Rosenilson;Administrativo;R$ 2.791,16]
3110;Pedro Lucas;Financeiro;R$ 11.959,07]
3111;Leonardo Guilherme;Financeiro;R$ 5.840,54]
3112;Pedro Lucas;Recursos Humanos;R$ 18.948,15]
3113;Francisco Rosenilson;Recursos Humanos;R$ 7.766,42]
3114;Pedro Lucas;Recursos Humanos;R$ 6.896,62]
3115;Pedro Lucas;Recursos Humanos;R$ 2.450,33]
3116;Jonatan David;Financeiro;R$ 7.114,72]
3117;Pedro Lucas;Administrativo;R$ 3.272,56]
3118;Jonatan David;Administrativo;R$ 7.111,59]
3119;Francisco Rosenilson;Recursos Humanos;R$ 7.206,11]
3120;Leonardo Guilherme;Financeiro;R$ 7.040,74]
3121;Leonardo Guilherme;Administrativo;R$ 10.340,88]
3122;Jonatan David;Financeiro;R$ 7.879,88]
3123;Jonatan David;Financeiro;R$ 3.181,25]
3124;Francisco Rosenilson;Recursos Humanos;R$ 6.791,13]
3125;Jonatan David;Recursos Humanos;R$ 17.656,32]
3126;Jonatan David;Financeiro;R$ 9.734,15]
3127;Jonatan David;Financeiro;R$ 9.939,79]
3128;Jonatan David;Financeiro;R$ 15.594,83]
3129;Jonatan David;Financeiro;R$ 11.897,59]
3130;Francisco Rosenilson;Administrativo;R$ 5.843,32]
3131;Leonardo Guilherme;Administrativo;R$ 13.264,32]
3132;Francisco Rosenilson;Recursos Humanos;R$ 9.050,51]
3133;Leonardo Guilherme;Administrativo;R$ 10.495,37]
3134;Jonatan David;Recursos Humanos;R$ 12.468,30]
3135;Jonatan David;Financeiro;R$ 12.649,66]
3136;Leonardo Guilherme;Administrativo;R$ 15.318,75]
3137;Francisco Rosenilson;Recursos Humanos;R$ 13.628,96]
3138;Pedro Lucas;Recursos Humanos;R$ 6.439,41]
3139;Pedro Lucas;Administrativo;R$ 15.632,50]
3140;Pedro Lucas;Financeiro;R$ 10.495,91]
3141;Leonardo Guilherme;Financeiro;R$ 12.781,64]
3142;Jonatan David;Financeiro;R$ 16.100,64]
3143;Francisco Rosenilson;Administrativo;R$ 10.527,51]
3144;Francisco Rosenilson;Recursos Humanos;R$ 15.865,15]
3145;Leonardo Guilherme;Recursos Humanos;R$ 17.675,01]
3146;Leonardo Guilherme;Administrativo;R$ 4.666,20]
3147;Leonardo Guilherme;Administrativo;R$ 7.640,10]
3148;Leonardo Guilherme;Recursos Humanos;R$ 2.219,83]
3149;Leonardo Guilherme;Administrativo;R$ 13.902,73]
3150;Pedro Lucas;Recursos Humanos;R$ 17.434,56]
3151;Francisco Rosenilson;Financeiro;R$ 9.526,14]
3152;Francisco Rosenilson;Administrativo;R$ 2.954,56]
3153;Jonatan David;Administrativo;R$ 2.083,87]
3154;Jonatan David;Recursos Humanos;R$ 6.805,37]
3155;Leonardo Guilherme;Recursos Humanos;R$ 9.369,05]
3156;Francisco Rosenilson;Financeiro;R$ 14.119,31]
3157;Leonardo Guilherme;Administrativo;R$ 3.856,27]
3158;Leonardo Guilherme;Recursos Humanos;R$ 13.544,60]
3159;Francisco Rosenilson;Recursos Humanos;R$ 13.044,47]
3160;Francisco Rosenilson;Recursos Humanos;R$ 2.131,83]
3161;Francisco Rosenilson;Administrativo;R$ 14.530,12]
3162;Pedro Lucas;Administrativo;R$ 19.243,07]
3163;Francisco Rosenilson;Financeiro;R$ 12.942,90]
3164;Francisco Rosenilson;Recursos Humanos;R$ 2.343,70]
3165;Pedro Lucas;Administrativo;R$ 12.722,19]
3166;Pedro Lucas;Recursos Humanos;R$ 13.413,81]
3167;Jonatan David;Administrativo;R$ 8.120,51]
3168;Leonardo Guilherme;Administrativo;R$ 8.155,35]
3169;Leonardo Guilherme;Recursos Humanos;R$ 15.790,91]
3170;Jonatan David;Financeiro;R$ 13.173,58]
3171;Jonatan David;Administrativo;R$ 7.848,63]
3172;Jonatan David;Financeiro;R$ 2.875,31]
3173;Leonardo Guilherme;Administrativo;R$ 12.392,73]
3174;Jonatan David;Administrativo;R$ 11.953,74]
3175;Jonatan David;Financeiro;R$ 14.132,03]
3176;Pedro Lucas;Financeiro;R$ 5.019,06]
3177;Jonatan David;Administrativo;R$ 3.979,93]
3178;Pedro Lucas;Recursos Humanos;R$ 18.185,85]
3179;Francisco Rosenilson;Administrativo;R$ 19.266,36]
3180;Pedro Lucas;Recursos Humanos;R$ 2.242,80]
3181;Leonardo Guilherme;Financeiro;R$ 13.560,34]
3182;Leonardo Guilherme;Administrativo;R$ 7.407,39]
3183;Francisco Rosenilson;Recursos Humanos;R$ 5.005,20]
3184;Pedro Lucas;Recursos Humanos;R$ 13.607,33]
3185;Jonatan David;Financeiro;R$ 14.539,15]
3186;Leonardo Guilherme;Financeiro;R$ 11.732,75]
3187;Leonardo Guilherme;Recursos Humanos;R$ 6.406,77]
3188;Francisco Rosenilson;Financeiro;R$ 2.367,52]
3189;Leonardo Guilherme;Recursos Humanos;R$ 6.963,27]
3190;Leonardo Guilherme;Financeiro;R$ 17.134,92]
3191;Leonardo Guilherme;Financeiro;R$ 19.930,91]
3192;Francisco Rosenilson;Financeiro;R$ 13.982,58]
3193;Leonardo Guilherme;Financeiro;R$ 4.988,38]
3194;Jonatan David;Financeiro;R$ 9.483,20]
3195;Pedro Lucas;Recursos Humanos;R$ 7.856,38]
3196;Pedro Lucas;Administrativo;R$ 18.542,48]
3197;Pedro Lucas;Financeiro;R$ 9.889,12]
3198;Jonatan David;Administrativo;R$ 10.782,14]
3199;Leonardo Guilherme;Administrativo;R$ 3.588,97]
3200;Francisco Rosenilson;Financeiro;R$ 3.305,79]
